"age","lake"
140.174263,-0.108634018620689
140.4763126,-0.100553748
140.6114684,-0.0999213980689655
140.7736679,-0.100467408
140.8812784,-0.0544756992
140.9948356,-0.061278831493671
141.2344899,-0.0513025471058786
141.3944666,0.0133994811139224
141.5541179,0.0161841095250009
141.5800196,0.013832545129411
141.7398779,0.0353068976941232
141.7557351,0.0263303860465015
141.9000586,-0.0307279171818183
142.0614197,-0.00405700509302209
142.2401188,0.0845623812413847
142.4131342,0.184345815218392
142.5761054,0.201281132400006
142.7400894,0.200428211883495
142.7897991,0.200891525592233
142.8113486,0.172143437825243
143.189403,0.0904570603809517
143.4218573,0.095075228168223
143.6163089,0.167804706092597
144.2122522,0.0189117982500004
144.4247066,0.0309635457543859
144.4600278,0.0287203397192984
144.668925,0.0131382672413796
145.0487804,-0.0892068042941173
145.2710654,-0.110135710521739
145.6031563,-0.122475201258741
145.7854316,-0.129329298333333
146.0683018,-0.130013656459459
146.3101604,-0.14770054928
146.6921653,-0.183694792833333
146.9762379,-0.179273887382979
147.3823374,-0.176169705349399
147.6992217,-0.176566062164706
148.0244298,-0.181721318386364
148.65489,-0.179555632584269
149.0057827,-0.167899000761905
149.9574727,-0.175734388285715
150.3025066,-0.201017497416268
150.6989163,-0.18995574140465
151.4955709,-0.179440197371622
152.0127287,-0.186577333974138
152.4569774,-0.17442135825
152.6685262,-0.173250720545454
154.2179751,-0.172918691193925
154.6639634,-0.173762734471963
155.1819939,-0.174743119296729
156.2667323,-0.194741154006734
157.4020374,-0.147712890038462
157.9967534,-0.143476525218961
160.0600327,-0.151343893642172
160.713777,-0.178969915221239
161.4001139,-0.174904839882353
162.1286583,-0.167652008592179
163.2247353,-0.175622839724138
164.035653,-0.1728605
164.8716149,-0.169015045103275
165.7408226,-0.135304727307463
166.625649,-0.109160832630331
169.4736297,-0.129544844419643
170.4574079,-0.115571998263736
171.4061576,-0.100358268173913
172.3854436,-0.0889577225689656
173.4039931,-0.0412536169353434
174.9611281,0.052691483230444
175.9671454,0.0567308352084203
176.9742043,0.0957362438940676
178.617164,0.135442674314721
179.6493698,0.120559644997773
182.0928059,0.110546977643137
183.1023805,0.124401218372093
184.070159,0.145364495334686
185.0257023,0.0833092765476669
185.9671838,0.0636854774977174
186.9081868,0.0449618697523806
187.8172609,-0.0381213963495154
189.5976373,-0.1083195918
190.4413262,-0.142087454075472
191.2754845,-0.16716273634497
191.820936,-0.170443578504155
193.9183704,-0.147291082829269
194.5101398,-0.0908411932222225
195.2238448,-0.0722457699872611
195.80915,-0.0743914088050301
196.2000207,-0.0721944109999973
196.8923358,0.01773761184
197.5445092,0.0609722818047132
197.996264,0.0515284190476185
198.4442828,0.104119283885714
199.5646135,0.167554728394805
200.1997221,0.168927222823896
200.8521647,0.170337176702338
201.5429769,0.165641574262997
202.1768719,0.120784706603774
202.8239908,0.103461528775002
203.2978143,0.0742261070819672
203.9542913,0.0818983441421948
205.0455748,-0.0427929206380353
205.7305114,-0.0925353116201781
206.4134954,-0.1059064335625
207.0463004,-0.102091478824207
207.7655751,-0.130904901934329
208.3501321,-0.145827316734694
208.9584268,-0.161311320152174
209.7440145,-0.157416024296875
211.2732889,-0.179511064642686
212.162793,-0.178049058581236
213.046104,-0.175609715143488
213.898345,-0.167089669330453
214.846897,-0.169902948926905
215.826446,-0.175663145541212
216.8111492,-0.172505020465117
218.1300624,-0.160250074308725
218.9179998,-0.166585231642857
219.7423686,-0.176282841829338
220.8791846,-0.168181107891667
221.6744864,-0.162335521795591
222.5724377,-0.167725257175758
223.6409998,-0.178542655274336
224.9973432,-0.172019999497908
226.3691001,-0.150964615785992
227.394549,-0.141742088126362
228.4345742,-0.139589530522876
229.4504559,-0.137486943126362
230.5174266,-0.135278615969499
231.6038063,-0.0758658311428546
232.6894291,0.140858353845866
233.8180523,0.165598055354597
235.0305466,0.176185971534884
235.5497871,0.180533101302326
236.1819469,0.185825601953489
236.1819469,0.185825601953489
237.3493261,-0.0230563720000001
238.4662173,-0.0525733930909105
239.4854081,-0.119763324998505
240.9727975,-0.0313850852447556
243.1297461,-0.0106705060133156
244.7626206,0.0454866422607363
246.4408634,0.0940652487052495
247.6127349,0.166429894300236
250.6495627,0.289548872179974
252.3769928,0.280356817669903
254.5142109,0.25580113670804
256.9176955,0.284997212870663
259.3034215,0.244730254636364
262.2673932,0.262411144824742
264.3902859,0.144875696446324
266.3895054,0.0964479250589703
268.8333573,0.170739467453431
270.7392771,0.193185752269503
272.9204713,0.178537275991352
275.989686,0.104018907196897
278.6970838,0.0498204504048109
281.9193507,0.033327027105818
285.6165704,0.0264603794293071
293.5723511,0.0236037113619048
299.0113763,-0.0659411127758497
303.6235281,-0.10657520311835
310.4643337,-0.0604846599684421
318.1947354,0.0566856892340527
333.7526212,0.119945564602805
341.2527347,-0.0272234500566306
346.2063545,-0.153499844401789
348.954242,-0.157646016134752
354.5662718,-0.181131801919452
359.7280976,-0.205319813114317
362.7388714,-0.217666190721146
366.8609774,-0.230949990010101
370.0007575,-0.241175908608742
373.4070148,-0.252982840904387
376.5939856,-0.261605509878346
379.5760635,-0.264941964575597
383.0089818,-0.218694498504278
386.3934602,-0.200367142350989
388.5564423,-0.224932855837905
391.0603813,-0.223948660926239
394.3596316,-0.222127016490291
397.9236796,-0.22112277125498
401.0815271,-0.228666670214286
405.1256936,-0.206219733354839
413.4278095,-0.195820090982197
417.5157942,-0.19311535476259
421.5699599,-0.0653249325313145
423.8925915,-0.0640651799454459
426.4007072,-0.0599603416318786
430.3547124,-0.0959115021571811
433.7587934,-0.183161615065441
440.7188122,-0.175030927878853
446.1185634,-0.151397424316381
448.9397915,-0.149930155203145
452.7666869,-0.147322048246396
455.5458831,-0.152564933620405
458.9789493,-0.162850335
461.9316084,-0.167207092383164
465.4217588,-0.171275747068354
468.6721162,-0.148121085074722
472.1177851,0.0110080034101977
475.7131874,0.0912895601541404
478.8489627,0.1134683520804
481.3799366,0.131369489160882
483.4569742,0.146060013942239
486.4677485,0.167354695591344
488.4292066,0.178843425745212
489.8960573,0.209773922275151
492.6424726,0.155815211754736
495.7764888,0.212545510030598
498.1037237,0.138134552187447
500.2011667,0.1621754901542
501.5618704,0.255730940159996
502.3471329,0.231942848168367
503.3219167,0.24184620028773
504.8294082,0.247945638643275
506.2599866,0.232552718402803
507.4645464,0.250173931552
508.4682961,0.274683130670659
510.0154873,0.205433783617833
511.7598644,0.102461543767876
512.8654944,0.100421511410708
513.9651174,0.0983925627563779
515.1658384,0.0961770750326985
516.5034882,0.0937089357143371
518.3982098,0.0902129258630973
520.0556902,0.0871546571408553
521.9997807,0.0842016700003514
524.0494582,0.0985267143666727
525.6292059,0.109567454136755
527.2799836,0.121104617320443
529.8222726,0.171441445826692
533.2662048,0.2333806251264
536.8581995,0.237466895
541.827617,0.218550314725957
548.626539,0.14587300085994
554.7736077,0.185743618722328
561.1828571,0.16354549171034
566.5646998,0.0301446880206089
570.3231885,-0.0105190144705882
573.3690606,-0.0821721999103215
573.7404917,-0.121880653351686
573.8650242,-0.135373180153992
574.0621613,-0.160180224947042
574.2156721,-0.16044913220314
574.3127524,-0.155450268634077
574.5715082,-0.141979790275798
574.7252101,-0.138012824623565
575.0457594,-0.146048691861206
575.9807906,-0.162538027895999
577.1416459,-0.161876580501324
579.9048126,-0.159278839149815
581.8761389,-0.158227546147657
584.5149451,-0.156820291299938
586.9104846,-0.158417188333014
589.604319,-0.158705224632875
592.2164086,-0.161722826205907
594.8900882,-0.154950515789087
597.8378042,-0.147484083471383
600.3539627,-0.152387850015452
602.626496,-0.136354049402818
604.5963601,-0.120395991316931
612.1575668,-0.0362099123007518
622.9011415,-0.0429849349378373
631.3992801,0.206507720067798
636.4727545,-0.0371965075862044
