Depth,age,Gamma Density,MS Loop (negs removed)
292.8468932,1078.957536,1.5206,31.2
292.8566019,1078.98528,1.5232,27.8
292.8663107,1079.013006,1.5545,26.3
292.8760194,1079.040715,1.5659,25.3
292.8857282,1079.068406,1.5901,24.2
292.8954369,1079.096079,1.5454,23.8
292.9051456,1079.123735,1.5656,24.1
292.9148544,1079.151373,1.5959,24.6
292.9245631,1079.178994,1.5386,24.2
292.9342718,1079.206597,1.6107,23.6
292.9439806,1079.234183,1.5673,22.7
292.9536893,1079.261751,1.5073,22.4
292.9633981,1079.289302,1.507,22.7
292.9731068,1079.316835,1.5385,22.6
292.9828155,1079.34435,1.4523,22.4
292.9925243,1079.371849,1.6185,22.9
293.002233,1079.399329,1.612,23.2
293.0119417,1079.426793,1.5726,23.2
293.0216505,1079.454239,1.5556,23.2
293.0313592,1079.481667,1.5546,22.9
293.041068,1079.509079,1.5043,22.9
293.0507767,1079.536472,1.6324,21.8
293.0604854,1079.563849,1.4884,21.2
293.0701942,1079.591208,1.4474,21.2
293.0799029,1079.61855,1.4707,20.8
293.0896117,1079.645874,1.3899,19.3
293.0993204,1079.673181,1.3814,17.6
293.1090291,1079.700471,1.1307,17.3
293.1187379,1079.727744,1.2659,18.3
293.1284466,1079.754999,1.427,19.3
293.1381553,1079.782237,1.4209,19.4
293.1478641,1079.809458,1.3251,19.3
293.1575728,1079.836662,1.4399,19.3
293.1672816,1079.863849,1.510499,18.9
293.1769903,1079.891018,1.53479,18.6
293.186699,1079.91817,1.4971,18.3
293.1964078,1079.945305,1.5425,18.1
293.2061165,1079.972423,1.5942,17.8
293.2158252,1079.999524,1.6034,17.5
293.225534,1080.026607,1.5855,17.2
293.2352427,1080.053674,1.5735,16.8
293.2449515,1080.080723,1.4535,16.6
293.2546602,1080.107756,1.4905,16.7
293.2643689,1080.134771,1.54079,16.6
293.2740777,1080.16177,1.5081,16.3
293.2837864,1080.188751,1.5193,16.2
293.2934951,1080.215715,1.5326,16
293.3032039,1080.242662,1.4825,16
293.3129126,1080.269593,1.5562,16.3
293.3226214,1080.296506,1.6156,16.4
293.3323301,1080.323403,1.5516,16.6
293.3420388,1080.350282,1.5951,16.8
293.3517476,1080.377145,1.5234,17.1
293.3614563,1080.40399,1.4135,17.8
293.371165,1080.430819,1.4338,18.9
293.3808738,1080.457631,1.4955,20.3
293.3905825,1080.484426,1.3892,22.8
293.4002913,1080.511204,1.5252,27.3
293.41,1080.537965,1.3708,34.9
293.4197087,1080.56471,1.5213,45.7
293.4294175,1080.591437,1.6397,55.3
293.4391262,1080.618148,1.7936,57.8
293.448835,1080.644842,1.7494,51.7
293.4585437,1080.67152,1.5204,41.3
293.4682524,1080.69818,1.4205,32
293.4779612,1080.724824,1.4624,25.9
293.4876699,1080.751451,1.4055,22.2
293.4973786,1080.778062,1.4268,19.8
293.5070874,1080.804656,1.4011,18.5
293.5167961,1080.831233,1.4612,18
293.5265049,1080.857793,1.1137,17.9
293.5362136,1080.884337,1.2846,18.1
293.5459223,1080.910864,1.4528,18.3
293.5556311,1080.937375,1.4408,18.6
293.5653398,1080.963869,1.409,18.8
293.5750485,1080.990346,1.527,18.8
293.5847573,1081.016807,1.5366,18.4
293.594466,1081.043251,1.4409,17.6
293.6041748,1081.069678,1.3245,17
293.6138835,1081.09609,1.3877,16.4
293.6235922,1081.122484,1.3767,16
293.633301,1081.148862,1.3946,15.7
293.6430097,1081.175224,1.3358,15.4
293.6527184,1081.201569,1.3733,15.3
293.6624272,1081.227898,1.4165,15.3
293.6721359,1081.25421,1.4296,15.4
293.6818447,1081.280506,1.4282,15.5
293.6915534,1081.306785,1.4614,15.6
293.7012621,1081.333048,1.4109,15.9
293.7109709,1081.359295,1.4662,16.8
293.7206796,1081.385525,1.4716,20.2
293.7303883,1081.411739,1.452,28.5
293.7400971,1081.437936,1.2912,29.8
293.7498058,1081.464117,1.3469,20.3
293.7595146,1081.490282,1.4349,15.4
293.7692233,1081.516431,1.4544,13.8
293.778932,1081.542563,1.4694,13.7
293.7886408,1081.568679,1.4386,15.4
293.7983495,1081.594779,1.472199999,15.9
293.8080583,1081.620862,1.4414,14.5
293.817767,1081.646929,1.5402,14.2
293.8274757,1081.67298,1.4925,14.2
293.8371845,1081.699015,1.4897,13.6
293.8468932,1081.725034,1.4613,12.4
293.8566019,1081.751036,1.4568,2.6
293.8517476,1081.738037,0.0249,9.2
293.8614563,1081.764032,-0.1174,9.7
293.871165,1081.79001,1.3577,12
293.8808738,1081.815972,1.5841,14.2
293.8905825,1081.841918,1.5794,15.5
293.9002913,1081.867848,1.6058,16.3
293.91,1081.893762,1.6091,16.8
293.9197087,1081.919659,1.5772,17
293.9294175,1081.945541,1.5409,17.3
293.9391262,1081.971407,1.5684,17.5
293.948835,1081.997256,1.599,17.7
293.9585437,1082.02309,1.6216,18
293.9682524,1082.048907,1.5804,18.3
293.9779612,1082.074709,1.1657,19.4
294.0158005,1082.175116,1.054,22.3
294.0254679,1082.200731,0.9788,26.5
294.0351353,1082.226329,1.2054,30.6
294.0448028,1082.251911,1.2893,31.5
294.0544702,1082.277478,1.2373,27.6
294.0641377,1082.303029,1.3073,23.7
294.0738051,1082.328564,1.4545,21.4
294.0834725,1082.354084,1.3512,20.3
294.09314,1082.379588,1.515,19.7
294.1028074,1082.405076,1.0008,20.2
294.1124749,1082.430549,1.4041,22.9
294.1221423,1082.456006,1.314,27.2
294.1318097,1082.481447,1.4137,27.8
294.1414772,1082.506873,1.4444,22.1
294.1511446,1082.532283,1.4424,18
294.1608121,1082.557677,1.4914,16.3
294.1704795,1082.583056,1.2675,15.7
294.1801469,1082.60842,1.3433,16.6
294.1898144,1082.633768,1.3462,17.3
294.1994818,1082.6591,1.2589,15.4
294.2091493,1082.684417,1.394,14.3
294.2188167,1082.709718,1.4024,13.7
294.2284841,1082.735004,1.3024,13.7
294.2381516,1082.760274,1.1908,13.7
294.247819,1082.785529,1.3256,13.9
294.2574865,1082.810768,1.3779,14.2
294.2671539,1082.835992,1.5233,14.3
294.2768213,1082.861201,1.4248,14.6
294.2864888,1082.886394,1.3852,15
294.2961562,1082.911572,1.4652,15.9
294.3058237,1082.936734,1.4899,16.7
294.3154911,1082.961881,1.5045,17.3
294.3251585,1082.987013,1.4963,16.8
294.334826,1083.012129,1.5208,16.2
294.3444934,1083.037231,1.3195,16
294.3541609,1083.062316,1.4422,16.1
294.3638283,1083.087387,1.407,15.7
294.3734957,1083.112442,1.4224,15.4
294.3831632,1083.137482,1.4965,15.4
294.3928306,1083.162507,1.4481,15.8
294.4024981,1083.187516,1.4405,16.5
294.4121655,1083.21251,1.4987,16.9
294.4218329,1083.237489,1.3263,16.8
294.4315004,1083.262453,1.3953,16.3
294.4411678,1083.287402,1.376,15.9
294.4508353,1083.312335,1.3961,15.6
294.4605027,1083.337254,1.4378,15.5
294.4701701,1083.362157,1.4348,15.3
294.4798376,1083.387045,1.404,15.1
294.489505,1083.411918,1.3456,15.1
294.4991725,1083.436776,1.411,15
294.5088399,1083.461619,1.485,14.9
294.5185073,1083.486446,1.5042,14.9
294.5281748,1083.511259,1.4256,14.9
294.5378422,1083.536057,1.4682,15
294.5475097,1083.56084,1.4959,15.2
294.5571771,1083.585607,1.5173,7.2
294.5668445,1083.61036,1.5297,15.1
294.576512,1083.635098,1.4724,15
294.5861794,1083.65982,1.5272,0
294.5958469,1083.684528,1.5707,15
294.6055143,1083.709221,1.5435,14.9
294.6151817,1083.733899,1.5894,14.8
294.6248492,1083.758562,1.563,14.7
294.6345166,1083.78321,1.5336,14.6
294.6441841,1083.807843,1.4229,14.6
294.6538515,1083.832462,1.4897,14.6
294.6635189,1083.857065,1.5136,14.7
294.6731864,1083.881654,1.4766,14.7
294.6828538,1083.906228,1.4454,14.8
294.6925213,1083.930787,1.5122,14.8
294.7021887,1083.955331,1.5318,14.8
294.7118561,1083.979861,1.436,14.8
294.7215236,1084.004376,1.5702,14.7
294.731191,1084.028876,1.4462,14.6
294.7408585,1084.053361,1.4109,14.5
294.7505259,1084.077832,1.4789,14.5
294.7601933,1084.102288,1.394,14.7
294.7698608,1084.126729,1.467,14.9
294.7795282,1084.151155,1.5088,15.1
294.7891957,1084.175567,1.4815,15.2
294.7988631,1084.199964,1.5154,15.2
294.8085305,1084.224347,1.4809,15.3
294.818198,1084.248715,1.4259,15.5
294.8278654,1084.273068,1.5007,15.6
294.8375329,1084.297407,1.55,15.7
294.8472003,1084.321731,1.5476,15.8
294.8568677,1084.34604,1.5534,15.9
294.8665352,1084.370335,1.5868,15.8
294.8762026,1084.394616,1.4244,15.8
294.8858701,1084.418882,1.4853,16
294.8955375,1084.443133,1.4514,16.1
294.9052049,1084.46737,1.5669,16.1
294.9148724,1084.491593,1.5647,16
294.9245398,1084.515801,1.5238,15.9
294.9342073,1084.539995,1.3955,15.9
294.9438747,1084.564174,1.5151,16.1
294.9535422,1084.588338,1.562,16.3
294.9632096,1084.612489,1.5788,16.2
294.972877,1084.636625,1.5646,16.2
294.9825445,1084.660746,1.6141,16.3
294.9922119,1084.684853,1.6066,16.4
295.0018794,1084.708946,1.6241,16.4
295.0115468,1084.733025,1.6314,16.2
295.0212142,1084.757089,1.5897,16.1
295.0308817,1084.781139,1.6091,16.1
295.0405491,1084.805174,1.6439,16
295.0502166,1084.829196,1.6213,15.7
295.059884,1084.853203,1.6025,15.5
295.0695514,1084.877196,1.7228,15.5
295.0792189,1084.901174,1.639,15.4
295.0888863,1084.925138,1.8124,15.4
295.0985538,1084.949089,1.729,15.1
295.1082212,1084.973024,1.7604,14.9
295.1178886,1084.996946,1.7484,14.8
295.1275561,1085.020854,1.8841,14.7
295.1372235,1085.044747,1.8527,14.5
295.146891,1085.068626,1.7165,13.9
295.1565584,1085.092492,1.6924,13
295.1662258,1085.116343,1.1887,12.2
295.1758933,1085.14018,1.0337,12.2
295.1855607,1085.164003,1.177,12.8
295.1952282,1085.187811,1.6081,13.4
295.2048956,1085.211606,1.5288,13.8
295.214563,1085.235387,1.5947,14
295.2242305,1085.259154,1.557,14.1
295.2338979,1085.282906,1.579,14.4
295.2435654,1085.306645,1.504,14.5
295.2532328,1085.33037,1.57109999,14.4
295.2629002,1085.35408,1.5903,14.4
295.2725677,1085.377777,1.5077,14.6
295.2822351,1085.40146,1.6187,12.9
295.2329312,1085.280532,0.8403,9.5
295.2425986,1085.304272,0.4995,6.6
295.252266,1085.327998,0.2995,4.8
295.2619335,1085.35171,0.2788,3.8
295.2716009,1085.375408,0.0293,3.2
295.2812684,1085.399092,-0.1474,3.1
295.2909358,1085.422763,-0.0135,4.1
295.2996365,1085.444054,0.5697,6.2
295.3093039,1085.467698,1.0197,8.4
295.3189714,1085.491328,0.9729,10.3
295.3286388,1085.514944,1.485,11.7
295.3383063,1085.538547,1.4363,12.7
295.3479737,1085.562135,1.5257,13.5
295.3576411,1085.58571,1.5167,14
295.3673086,1085.609271,1.58109,14.4
295.376976,1085.632818,1.5893,14.6
295.3866435,1085.656351,1.62549,14.4
295.3963109,1085.67987,1.6231,14.3
295.4059783,1085.703376,1.5821,14.3
295.4156458,1085.726868,1.5463,14.2
295.4253132,1085.750346,1.5837,14.4
295.4349807,1085.773811,1.4488,14.9
295.4446481,1085.797262,1.4455,14.9
295.4543155,1085.820699,1.3965,14.5
295.463983,1085.844122,1.3727,14.4
295.4736504,1085.867532,1.4072,14.6
295.4833179,1085.890928,1.506,15.1
295.4929853,1085.914311,1.5421,15.7
295.5026527,1085.93768,1.5541,16.2
295.5123202,1085.961035,1.578,16.7
295.5219876,1085.984377,1.5608,17
295.5316551,1086.007705,1.4553,17.6
295.5413225,1086.03102,1.4941,17.8
295.5509899,1086.054321,1.5681,17.7
295.5606574,1086.077608,1.5538,17.6
295.5703248,1086.100882,1.5155,17.8
295.5799923,1086.124143,1.4982,18.2
295.5896597,1086.14739,1.5343,18.8
295.5993271,1086.170623,1.5646,19.4
295.6089946,1086.193844,1.5716,20
295.618662,1086.21705,1.5168,20.4
295.6283295,1086.240244,1.6059,20.6
295.6379969,1086.263423,1.6044,20.3
295.6476643,1086.28659,1.6127,19.4
295.6573318,1086.309743,1.61939,18.6
295.6669992,1086.332883,1.604,18
295.6766667,1086.356009,1.561,17.5
295.6863341,1086.379122,1.5477,17.4
295.6960015,1086.402222,1.5787,17.1
295.705669,1086.425308,1.5928,16.7
295.7153364,1086.448381,1.5397,16.4
295.7250039,1086.471441,1.5177,16.4
295.7346713,1086.494487,1.5524,16.3
295.7443387,1086.51752,1.5991,0
295.7540062,1086.54054,1.6204,16.5
295.7636736,1086.563547,1.5644,8.6
295.7733411,1086.586541,1.6129,16.2
295.7830085,1086.609521,1.5759,16
295.7926759,1086.632488,1.5836,15.9
295.8023434,1086.655442,1.6043,16
295.8120108,1086.678383,1.6151,16
295.8216783,1086.701311,1.58519,15.8
295.8313457,1086.724225,1.6085,15.2
295.8410131,1086.747126,1.6005,13.9
295.8506806,1086.770015,1.1454,4.4
295.860348,1086.79289,1.0182,11.3
295.8700155,1086.815752,1.4975,11.5
295.8796829,1086.838601,1.8332,12.6
295.8893503,1086.861437,1.6961,13.9
295.8990178,1086.88426,1.7077,14.8
295.9086852,1086.90707,1.7215,15.5
295.9183527,1086.929867,1.7817,16.1
295.9280201,1086.952651,1.7246,16.6
295.9376875,1086.975422,1.6958,17.1
295.947355,1086.998181,1.7176,17.6
295.9570224,1087.020926,1.7334,17.8
295.9666899,1087.043658,1.7214,17.5
295.9763573,1087.066377,1.719,17.2
295.9860247,1087.089084,1.7199,16.9
295.9956922,1087.111777,1.6581,16.8
296.0053596,1087.134458,1.5943,16.9
296.0150271,1087.157125,1.7037,17
296.0246945,1087.17978,1.697,17.2
296.0343619,1087.202422,1.6624,17.1
296.0440294,1087.225052,1.732,16.9
296.0536968,1087.247668,1.7461,16.7
296.0633643,1087.270272,1.7281,16.6
296.0730317,1087.292863,1.6877,16.5
296.0826991,1087.315441,1.64569999,16.4
296.0923666,1087.338006,1.6582,16.1
296.102034,1087.360559,1.6557,15.8
296.1117015,1087.383099,1.6448,15.6
296.1213689,1087.405626,1.5887,15.7
296.1310363,1087.428141,1.6083,15.8
296.1407038,1087.450643,1.6347,16.2
296.1503712,1087.473132,1.6379,16.4
296.1600387,1087.495608,1.6578,16.4
296.1697061,1087.518072,1.6726,16.3
296.1793735,1087.540524,1.6805,16.2
296.189041,1087.562962,1.6851,15.9
296.1987084,1087.585389,1.6401,15.7
296.2083759,1087.607802,1.6348,15.6
296.2180433,1087.630203,1.6679,15.5
296.2277108,1087.652592,1.6511,15.3
296.2373782,1087.674968,1.627,15.4
296.2470456,1087.697331,1.6509,15.4
296.2567131,1087.719682,1.645,15.5
296.2663805,1087.74202,1.6451,15.5
296.276048,1087.764346,1.6472,15.5
296.2857154,1087.78666,1.631,15.6
296.2953828,1087.808961,1.6429,15.7
296.3050503,1087.831249,1.6411,15.7
296.3147177,1087.853525,1.6616,15.8
296.3243852,1087.875789,1.6363,15.8
296.3340526,1087.898041,1.664,15.9
296.34372,1087.920279,1.6195,15.7
296.3533875,1087.942506,1.5916,15.5
296.3630549,1087.96472,1.5956,15.4
296.3727224,1087.986922,1.6317,15.3
296.3823898,1088.009112,1.5992,15.2
296.3920572,1088.031289,1.6157,15
296.4017247,1088.053454,1.6462,14.7
296.4113921,1088.075607,1.5988,14.4
296.4210596,1088.097748,1.5074,14.9
296.5132626,1088.308299,0.5221,15.3
296.5214192,1088.326872,1.0562,16.1
296.5295759,1088.345436,1.0022,18.1
296.5377325,1088.363992,1.0218,21.2
296.5458891,1088.382539,0.871,24.2
296.5540457,1088.401077,0.6492,29
296.5622023,1088.419607,0.812,26.3
296.5703589,1088.438128,1.2468,35.3
296.5785155,1088.456641,1.3707,31.6
296.5866721,1088.475145,1.496399999,24
296.5948287,1088.493641,1.3904,17.7
296.6029853,1088.512128,1.5269,14.3
296.6111419,1088.530607,1.4681,13.1
296.6192985,1088.549077,1.5402,13.3
296.6274551,1088.567538,1.5459,14.3
296.6356117,1088.585991,1.5611,16
296.6437684,1088.604436,1.5733,17.6
296.651925,1088.622872,1.5514,19.6
296.6600816,1088.6413,1.5168,21.3
296.6682382,1088.659719,1.4112,20.7
296.6763948,1088.678129,1.4377,18.6
296.6845514,1088.696532,1.6237,16.7
296.692708,1088.714925,1.6727,15.3
296.7008646,1088.733311,1.5767,14.3
296.7090212,1088.751688,1.4876,13
296.7171778,1088.770056,1.5548,12.1
296.7253344,1088.788416,1.5249,11.4
296.733491,1088.806768,1.4533,11.1
296.7416476,1088.825111,1.4575,10.5
296.7498042,1088.843446,1.4808,9.3
296.7579608,1088.861772,1.4543,8.3
296.7661175,1088.880091,1.3982,7.8
296.7742741,1088.8984,1.3836,7.4
296.7824307,1088.916702,1.3499,6.9
296.7905873,1088.934995,1.3643,6.2
296.7987439,1088.95328,1.2531,5.7
296.8069005,1088.971556,1.2764,5.6
296.8150571,1088.989824,1.2818,5.6
296.8232137,1089.008084,1.4464,5.7
296.8313703,1089.026336,1.3837,5.7
296.8395269,1089.044579,1.3417,5.8
296.8476835,1089.062814,1.3617,5.9
296.8558401,1089.081041,1.3574,6.2
296.8639967,1089.099259,1.502,6.5
296.8721533,1089.117469,1.4422,6.7
296.88031,1089.135671,1.4624,6.9
296.8884666,1089.153865,1.3703,6.9
296.8966232,1089.17205,1.3239,6.6
296.9047798,1089.190228,1.3114,6.6
296.9129364,1089.208397,1.3763,6.9
296.921093,1089.226558,1.3913,7.2
296.9292496,1089.24471,1.3869,7.1
296.9374062,1089.262855,1.4454,6.9
296.9455628,1089.280991,1.4321,6.8
296.9537194,1089.299119,1.4215,6.9
296.961876,1089.317239,1.4351,7
296.9700326,1089.335351,1.466,7
296.9781892,1089.353454,1.4058,7.1
296.9863458,1089.37155,1.433,7.2
296.9945024,1089.389637,1.4426,7.5
297.0026591,1089.407716,1.4594,7.6
297.0108157,1089.425788,1.3757,7.4
297.0189723,1089.443851,1.4137,7.4
297.0271289,1089.461906,1.4225,7.3
297.0352855,1089.479952,1.3825,7.1
297.0434421,1089.497991,1.3994,6.6
297.0515987,1089.516022,1.327,6.2
297.0597553,1089.534045,1.2932,6
297.0679119,1089.552059,1.3046,5.9
297.0760685,1089.570066,1.3628,6.2
297.0842251,1089.588064,1.4097,6.6
297.0923817,1089.606055,1.3885,7
297.1005383,1089.624037,1.3994,7.4
297.1086949,1089.642012,1.4577,8
297.1168515,1089.659978,1.4372,8.7
297.1250082,1089.677937,1.4232,9.6
297.1331648,1089.695887,1.2859,9.9
297.1413214,1089.71383,1.3357,10
297.149478,1089.731764,1.4269,10.4
297.1576346,1089.749691,1.3821,11.3
297.1657912,1089.76761,1.4179,12.1
297.1739478,1089.78552,1.4147,12.7
297.1821044,1089.803423,1.4313,13.3
297.190261,1089.821318,1.3811,13.5
297.1984176,1089.839205,1.3462,13.2
297.2065742,1089.857084,1.4463,12.6
297.2147308,1089.874955,1.4114,11.7
297.2228874,1089.892819,1.1128,11.1
297.231044,1089.910674,1.3836,11
297.2392007,1089.928522,1.3684,11
297.2473573,1089.946361,1.4186,10.9
297.2555139,1089.964193,1.3835,10.9
297.2636705,1089.982017,1.3634,11.1
297.2718271,1089.999833,1.3565,12.3
297.2799837,1090.017641,1.3498,15.9
297.2881403,1090.035442,1.3636,21.7
297.2962969,1090.053235,1.4711,26.9
297.3044535,1090.071019,1.5898,28.1
297.3126101,1090.088797,1.5695,24.6
297.3207667,1090.106566,1.2908,18.8
297.3289233,1090.124327,0.806,14.5
297.3370799,1090.142081,1.2129,12.2
297.3452365,1090.159827,1.1131,10.4
297.3533931,1090.177565,0.8314,9.2
297.3615498,1090.195296,1.26,9
297.3697064,1090.213019,1.2127,9.4
297.377863,1090.230734,1.2882,10.1
297.3860196,1090.248441,1.3474,11.1
297.3941762,1090.266141,1.2987,11.9
297.4023328,1090.283832,1.2768,12.7
297.4104894,1090.301517,1.3328,14
297.418646,1090.319193,1.4013,15.9
297.4268026,1090.336862,1.3963,17.7
297.4349592,1090.354523,1.3771,19.2
297.4431158,1090.372177,1.5,19.9
297.4512724,1090.389823,1.5303,19.3
297.459429,1090.407461,1.28049,17.9
297.4675856,1090.425091,1.3672,16.8
297.4757423,1090.442714,1.3631,16.3
297.4838989,1090.46033,1.498399,16
297.4920555,1090.477938,1.5734,15.5
297.5002121,1090.495538,1.5397,14.6
297.5083687,1090.51313,1.4691,12.9
297.5165253,1090.530715,1.4179,11.1
297.5246819,1090.548293,1.3533,10.2
297.5328385,1090.565863,1.4527,10.7
297.5409951,1090.583425,1.4146,11.3
297.5491517,1090.60098,1.4489,12.4
297.5573083,1090.618527,1.4105,13.3
297.5654649,1090.636067,1.3766,13
297.5736215,1090.653599,1.0127,11.7
297.5817781,1090.671124,0.937,10.5
297.5899347,1090.688641,0.9907,9.7
297.5980914,1090.70615,1.2105,9.4
297.606248,1090.723653,1.3257,9.3
297.6144046,1090.741147,1.3766,9.3
297.6225612,1090.758634,1.3459,9.2
297.6307178,1090.776114,1.3436,9.1
297.6388744,1090.793587,1.3837,8.8
297.647031,1090.811051,1.3885,8.4
297.6551876,1090.828509,1.3517,8
297.6633442,1090.845959,1.3542,7.4
297.6715008,1090.863401,1.3309,6.9
297.6796574,1090.880837,1.2735,6.6
297.687814,1090.898264,1.3878,6.5
297.6959706,1090.915685,1.3566,6.5
297.7041272,1090.933098,1.2392,6.7
297.7122838,1090.950503,1.2872,6.8
297.7204405,1090.967902,1.3692,6.6
297.7285971,1090.985293,1.3887,6.6
297.7367537,1091.002676,1.3621,6.5
297.7449103,1091.020052,1.2678,6.7
297.7530669,1091.037421,1.4149,7.1
297.7612235,1091.054783,1.4738,7.7
297.7693801,1091.072137,1.5001,8.2
297.7775367,1091.089484,1.5016,8.6
297.7856933,1091.106824,1.488,8.9
297.7938499,1091.124156,1.4672,9.2
297.8020065,1091.141481,1.4998,9.6
297.8101631,1091.158799,1.4694,9.9
297.8183197,1091.176109,1.3852,10.1
297.8264763,1091.193413,1.3684,10.6
297.834633,1091.210709,1.4557,11.3
297.8427896,1091.227997,1.5044,11.7
297.8509462,1091.245279,1.5743,11.9
297.8591028,1091.262553,1.519,11.9
297.8672594,1091.27982,1.5577,12
297.875416,1091.29708,1.5117,12.1
297.8835726,1091.314333,1.505,12.4
297.8917292,1091.331579,1.5535,12
297.8998858,1091.348817,1.5398,13.6
297.9080424,1091.366048,1.5722,13.9
297.916199,1091.383272,1.5506,13.8
297.9243556,1091.400489,1.5316,13.5
297.9325122,1091.417699,1.4542,13.5
297.9406688,1091.434901,1.5596,13.9
297.9488254,1091.452097,1.5934,14.3
297.9569821,1091.469285,1.55489,14.7
297.9651387,1091.486466,1.5598,14.7
297.9732953,1091.50364,1.5688,14.4
297.9814519,1091.520807,1.5883,14
297.9896085,1091.537967,1.576,13.7
297.9977651,1091.55512,1.5729,13.4
298.0059217,1091.572266,1.5438,13.3
298.0140783,1091.589405,1.5682,13.3
298.0222349,1091.606537,1.4837,13.4
298.0303915,1091.623661,1.5392,13.6
298.0385481,1091.640779,1.55899999,13.8
298.0467047,1091.657889,1.5734,13.5
298.0548613,1091.674993,1.5639,13.1
298.0630179,1091.692089,1.4186,12.9
298.0711746,1091.709179,1.5191,13.1
298.0793312,1091.726262,1.5376,13.4
298.0874878,1091.743337,1.5586,13.5
298.0956444,1091.760406,1.5833,13.5
298.103801,1091.777467,1.5605,13.5
298.1119576,1091.794522,1.5264,13.6
298.1201142,1091.81157,1.5445,13.7
298.1282708,1091.828611,1.5681,13.7
298.1364274,1091.845645,1.5668,13.8
298.144584,1091.862672,1.5575,13.7
298.1527406,1091.879692,1.5524,13.4
298.1608972,1091.896705,1.5499,13
298.1690538,1091.913711,1.543,12.5
298.1772104,1091.93071,1.496,11.6
298.185367,1091.947703,1.2063,10.4
298.1935237,1091.964688,0.7302,9.2
298.2016803,1091.981667,0.8734,8.1
298.2098369,1091.998639,1.1308,6.8
298.2179935,1092.015604,0.8366,5.1
298.2261501,1092.032562,0.2139,3.5
298.2343067,1092.049514,0.0849,2.4
298.2179935,1092.015604,-0.1635,2.2
298.2261501,1092.032562,0.3861,2.8
298.2343067,1092.049514,1.0581,3.7
298.2424633,1092.066458,1.2385,4.4
298.2506199,1092.083396,1.2272,4.6
298.2587765,1092.100327,1.0471,4.7
298.2669331,1092.117251,0.6612,5.2
298.2750897,1092.134168,-0.1129,6.8
298.2832463,1092.151079,0.57909,9.3
298.2914029,1092.167983,1.4577,11.5
298.2995595,1092.18488,1.4632,12.8
298.3077162,1092.20177,1.5597,13.6
298.3158728,1092.218653,1.4407,14
298.3240294,1092.23553,1.2956,14.2
298.332186,1092.2524,1.5594,14.4
298.3403426,1092.269264,1.5197,14.4
298.3484992,1092.28612,1.2098,14.5
298.3566558,1092.30297,1.5282,14.8
298.3648124,1092.319814,1.5498,14.9
298.372969,1092.33665,1.568,15
298.3811256,1092.35348,1.5358,15.1
298.3892822,1092.370303,1.5372,15.4
298.3974388,1092.38712,1.5655,15.7
298.4055954,1092.40393,1.5984,15.7
298.413752,1092.420733,1.5985,15.6
298.4219086,1092.43753,1.5513,15.3
298.4300653,1092.45432,1.5736,15
298.4382219,1092.471103,1.5477,14.4
298.4463785,1092.48788,1.5666,13.6
298.4545351,1092.50465,1.516,12.2
298.4626917,1092.521414,1.2357,10.8
298.4708483,1092.538171,-0.1639,10.9
298.4790049,1092.554921,1.3652,12.4
298.4871615,1092.571665,1.4236,13.7
298.4953181,1092.588403,1.4671,14.6
298.5034747,1092.605133,1.5732,15.4
298.5116313,1092.621858,1.5864,16.1
298.5197879,1092.638575,1.6579,16.4
298.5279445,1092.655287,1.6381,16.3
298.5361011,1092.671991,1.5007,16
298.5442577,1092.68869,1.5446,16.1
298.5524144,1092.705381,1.5652,15.9
298.560571,1092.722066,1.558,15.5
298.5687276,1092.738745,1.5595,15.1
298.5768842,1092.755417,1.5613,14.7
298.5850408,1092.772083,1.58,14.3
298.5931974,1092.788743,1.2122,14
298.601354,1092.805396,1.3062,13.8
298.6095106,1092.822042,1.487,13.9
298.6176672,1092.838682,1.532,13.8
298.6258238,1092.855316,1.5375,13.7
298.6339804,1092.871943,1.4832,13.5
298.642137,1092.888564,1.5028,13.1
298.6356117,1092.875268,1.5258,12
298.6437684,1092.891887,1.5502,10.1
298.651925,1092.9085,0.4911,8
298.6600816,1092.925107,-0.2334,7.4
298.6682382,1092.941707,-0.0358,8.8
298.6763948,1092.958301,1.1121,11
298.6845514,1092.974889,1.5537,12.6
298.692708,1092.99147,1.5545,5.5
298.7008646,1093.008045,0.8815,14
298.7090212,1093.024614,1.5557,14.5
298.7171778,1093.041176,1.5676,14.7
298.7196248,1093.046144,1.6161,14.7
298.7277814,1093.062698,1.426,14.6
298.735938,1093.079246,1.4899,14.2
298.7440946,1093.095787,1.553,13.4
298.7522512,1093.112322,1.5137,12.2
298.7604078,1093.128851,-0.0297,12.2
298.7685644,1093.145374,0.8542,14.2
298.776721,1093.16189,1.6106,17
298.7848777,1093.178401,1.64559,19.2
298.7930343,1093.194905,1.6433,20.4
298.8011909,1093.211402,1.6843,20.8
298.8093475,1093.227894,1.698,20.6
298.8175041,1093.244379,1.6967,20.3
298.8256607,1093.260858,1.6543,19.6
298.8338173,1093.277331,1.5779,18.9
298.8419739,1093.293797,1.5812,18.1
298.8501305,1093.310258,1.5455,17.5
298.8582871,1093.326712,1.5797,17.2
298.8664437,1093.34316,1.5961,17
298.8746003,1093.359602,1.5359,17
298.8827569,1093.376038,1.4267,17.4
298.8909135,1093.392468,1.5393,17.3
298.8990701,1093.408891,1.5733,16
298.9072268,1093.425309,1.2435,13.7
298.913752,1093.438438,0.1932,12.3
298.9219086,1093.454844,0.2765,12.6
